[CLS] 궁 ##딩 ##이 구겨 ##넣 ##은 김병 ##알 ( 24 ##세 ) [SEP]	-100 O O O O O O SS_NAME-B SS_NAME-I O SS_AGE-B SS_AGE-I O -100
[CLS] 스물 ##여 ##덟 청춘 , , [SEP]	-100 SS_AGE-B SS_AGE-I SS_AGE-I O O O -100
[CLS] 27 ##살 [UNK] 씽 ##난다 [SEP]	-100 SS_AGE-B SS_AGE-I O O O -100
[CLS] 23 ##살 ##의 밍 ##지 ##는 귀여워 ##따 . [SEP]	-100 SS_AGE-B SS_AGE-I O SS_NAME-B SS_NAME-I O O O O -100
[CLS] 김 ##잔 ##망 ##씨 , 22 ##세 , 알바 ##중 . [SEP]	-100 SS_NAME-B SS_NAME-I SS_NAME-I O O SS_AGE-B SS_AGE-I O O O O -100
[CLS] 스물 ##네 ##살이 되 ##었 ##습 ##니다 고마워 [SEP]	-100 SS_AGE-B SS_AGE-I SS_AGE-I O O O O O -100
[CLS] 서른 ##살 ##된 ##지 18 ##시간 ##째 서른 ##이 ##라 ##니 . . . [SEP]	-100 SS_AGE-B SS_AGE-I O O O O O SS_AGE-B O O O O O O -100
[CLS] 와 23 ##살이 ##다 [SEP]	-100 O SS_AGE-B SS_AGE-I O -100
[CLS] 현 ##타 ##온다 ~ ~ ~ ~ ~ [SEP]	-100 O O O O O O O O -100
[CLS] 음식 가지 ##고 장난 ##칠 나이 30 . . . [SEP]	-100 O O O O O O O O O O -100
[CLS] 2018 ##년 스물 ##여 ##섯 첫 얼굴 [SEP]	-100 O O SS_AGE-B SS_AGE-I SS_AGE-I O O -100
[CLS] 다 ##경 ##이 스물 ##세 ##살 생일 축하 ##해 [SEP]	-100 SS_NAME-B SS_NAME-I O SS_AGE-B SS_AGE-I SS_AGE-I O O O -100
[CLS] 유행 ##에 뒤쳐 ##지 ##는 김연 ##희 , 22 ##세 . [SEP]	-100 O O O O O SS_NAME-B SS_NAME-I O SS_AGE-B SS_AGE-I O -100
[CLS] 형 ##은 스물 ##네 ##살 동생 ##은 네 ##살 [SEP]	-100 O O SS_AGE-B SS_AGE-I SS_AGE-I O O SS_AGE-B SS_AGE-I -100
[CLS] 22 ##살 소 ##정 ##이 [SEP]	-100 SS_AGE-B SS_AGE-I SS_NAME-B SS_NAME-I O -100
[CLS] 김 ##웅 ( 4 ##세 ) 와 안 ##지 ##후 ( 0 ##세 ) 의 사랑 ##스 ##런 투 ##샷 [SEP]	-100 SS_NAME-B SS_NAME-I O SS_AGE-B SS_AGE-I O O SS_NAME-B SS_NAME-I SS_NAME-I O SS_AGE-B SS_AGE-I O O O O O O O -100
[CLS] 쾅 ##호 ( 33 ##세 , 서프라이즈 ##장 ##인 ) [SEP]	-100 SS_NAME-B SS_NAME-I O SS_AGE-B SS_AGE-I O O O O O -100
[CLS] 54 ##살 ##의 청춘 , 귀여워 [SEP]	-100 SS_AGE-B SS_AGE-I O O O O -100
[CLS] 너무 귀여운 중앙 ##대 곧 3 ##학 ##년 조연 ##아 ( 22 ) [SEP]	-100 O O SS_BRAND-B SS_BRAND-I O O O O SS_NAME-B SS_NAME-I O SS_AGE-B O -100
[CLS] 나이 서른 ##에 술 ##먹 ##고 귀여운 ##척 오 ##짐 [SEP]	-100 O SS_AGE-B O O O O O O O O -100
[CLS] 너무 행복 ##한 생일 ##자 , 김 ##묘 ##정 , 21 ##세 . [SEP]	-100 O O O O O O SS_NAME-B SS_NAME-I SS_NAME-I O SS_AGE-B SS_AGE-I O -100
[CLS] 김 ##결 ( 7 ) 김 ##단 ( 5 ) 김 ##코 ( 2 ) [SEP]	-100 SS_NAME-B SS_NAME-I O SS_AGE-B O SS_NAME-B SS_NAME-I O SS_AGE-B O SS_NAME-B SS_NAME-I O SS_AGE-B O -100
[CLS] 26 ##살 ##의 내 모습 ##도 얼마 ##남 ##지 않 ##았 ##다 [SEP]	-100 SS_AGE-B SS_AGE-I O O O O O O O O O O -100
[CLS] 여 ##뽀 ##로로 ##씨 ( 23 / 중국 ##나이 / 한 ##살이 ##라도 . . ) [SEP]	-100 SS_NAME-B SS_NAME-I SS_NAME-I O O SS_AGE-B O O O O O O O O O O -100
[CLS] 스물 ##일 ##곱 김성 ##현 장군 나가 ##신 ##다 길 ##을 ##비 ##켜 ##라 with ##양 ##사장 . 송 ##로 ##몬 . 빛 ##설 . 박 ##권 ##사 . 아 ##에이 ##오 ##우 [SEP]	-100 SS_AGE-B SS_AGE-I SS_AGE-I SS_NAME-B SS_NAME-I O O O O O O O O O O SS_NAME-B SS_NAME-I O SS_NAME-B SS_NAME-I SS_NAME-I O SS_NAME-B SS_NAME-I O SS_NAME-B SS_NAME-I SS_NAME-I O SS_NAME-B SS_NAME-I SS_NAME-I SS_NAME-I -100
[CLS] 권 ##휴 ##민 , 23 ##세 , 김여 ##니 엄마 _ ♥ [SEP]	-100 SS_NAME-B SS_NAME-I SS_NAME-I O SS_AGE-B SS_AGE-I O SS_NAME-B SS_NAME-I O O O -100
[CLS] 사진 찍히 ##는 게 세상 어색 ##한 23 ##살 [SEP]	-100 O O O O O O O SS_AGE-B SS_AGE-I -100
[CLS] 안녕 냉면 ##쓰 ? 난 현 ##규 ##쓰 27 ##살 [SEP]	-100 O SS_NAME-B SS_NAME-I O O SS_NAME-B SS_NAME-I SS_NAME-I SS_AGE-B SS_AGE-I -100
[CLS] 스물 일곱 ##의 나 ##는 , 여전히 많이 방황 ##중 ##이다 . [SEP]	-100 SS_AGE-B SS_AGE-I O O O O O O O O O O -100
[CLS] 랜드 ##야 , 너 ##도 일주일 뒤 ##엔 31 ##살 . . . ㅋ [SEP]	-100 SS_NAME-B O O O O O O O SS_AGE-B SS_AGE-I O O O O -100
[CLS] 수연 만 ##24 ##세 태어나 ##서 처음 ##으로 곱창 ##을 맛있 ##다고 느낌 [SEP]	-100 SS_NAME-B O SS_AGE-B SS_AGE-I O O O O O O O O O -100
[CLS] 28 ##세 애 ##늙 ##은이 정 ##소 ##민 ##을 위한 [UNK] 취향 ##저 ##격 감사 ##합니다 ##🙏 ##🏻 [SEP]	-100 SS_AGE-B SS_AGE-I O O O SS_NAME-B SS_NAME-I SS_NAME-I O O O O O O O O O O -100
[CLS] 이름 조나 ##은 ( 30 / 국어 ##강 ##사 ) [SEP]	-100 O SS_NAME-B SS_NAME-I O SS_AGE-B O O O O O -100
[CLS] 내 나이 ##가 [UNK] [SEP]	-100 O O O O -100
[CLS] 26 ##살 ##의 손수 ##연 더 행복 ##해 ##지 ##세요 [SEP]	-100 SS_AGE-B SS_AGE-I O SS_NAME-B SS_NAME-I O O O O O -100
[CLS] 올해 60 ##세 아빠 볼 ##에 바람 넣 ##었 ##다 핵 ##귀 ##엽 ##다 [SEP]	-100 O SS_AGE-B SS_AGE-I O O O O O O O O O O O -100
[CLS] 91 ##세 생 ##신 ##에 ##는 함께 ##하 ##지 못 ##해 아쉬워 ##요 [SEP]	-100 SS_AGE-B SS_AGE-I O O O O O O O O O O O -100
[CLS] 이 ##냉 ##치 ##냉 좋 ##다 [SEP]	-100 O O O O O O -100
[CLS] 이거 ##보 ##다 맛있 ##는 녹차 ##빙 ##수 19 ##살 인생 본 ##적 ##없 ##다 [SEP]	-100 O O O O O O O O SS_AGE-B SS_AGE-I O O O O O -100
[CLS] 넘치 ##는 ##사랑 받 ##은 28 ##살 생일 행복 ##했 ##따 . . [SEP]	-100 O O O O O SS_AGE-B SS_AGE-I O O O O O O -100
[CLS] ♥ ( 나이 ##들 ##수록 초 ##는 날짜 ##로 하 ##는 ##거 ##라 ##며 ) [SEP]	-100 O O O O O O O O O O O O O O O -100
[CLS] 끝 ##나 ##지 마라 스물 ##아 ##홉 살 [SEP]	-100 O O O O SS_AGE-B SS_AGE-I SS_AGE-I SS_AGE-I -100
[CLS] 친구 ##의 첫 결혼 우리 모두 서른 ##살 ! 행복 ##하 ##게 살 ##기 [SEP]	-100 O O O O O O SS_AGE-B SS_AGE-I O O O O O O -100
[CLS] 자기 [UNK] ♥ 쩌 ##는 ##애 ( 26 ##세 / 학생 ) [SEP]	-100 O O O O O O O SS_AGE-B SS_AGE-I O O O -100
[CLS] 나 21 ##세 ##야 ~ ~ ~ ~ [SEP]	-100 O SS_AGE-B SS_AGE-I O O O O O -100
[CLS] 00 ##년 ##에 사람 ##이 태어나 ##다 [SEP]	-100 SS_AGE-B SS_AGE-B O O O O O -100
[CLS] 니 . , , , , 넘 신기 ##하 ##다 ! [SEP]	-100 O O O O O O O O O O O -100
[CLS] 꽈 ##악 채워 ##서 24 ##시간 ##으로 재밌 ##는 생일 ##보내 ##는 28 ##살 정재 ##은 ##의 하루 . [SEP]	-100 O O O O O O O O O O O O SS_AGE-B SS_AGE-I SS_NAME-B SS_NAME-I O O O -100
[CLS] 일반인 훈 ##녀 황 ##가 ##희 ( 21 ) 와 함께 [SEP]	-100 O O O SS_NAME-B SS_NAME-I SS_NAME-I O SS_AGE-B O O O -100
[CLS] 추운 ##거 싫 ##고 사람 많 ##은 거 싫 ##은 26 ##살 ##의 크리스마스 X ##ma ##s [SEP]	-100 O O O O O O O O O O SS_AGE-B SS_AGE-I O O O O O -100
[CLS] 무모 ##하 ##지만 푸르 ##고 따 ##갑 ##지만 아름다웠 ##던 내 스물 셋 여름 안녕 ! [SEP]	-100 O O O O O O O O O O O SS_AGE-B SS_AGE-I O O O -100
[CLS] 성신 ##여대 ##쪽 ##에 사 ##는 19 ##살 최 ##운 ##식 ##씨 , , 이제 21 ##세 ##가 [UNK] [SEP]	-100 AD_DETAIL-B AD_DETAIL-I O O O O SS_AGE-B SS_AGE-I SS_NAME-B SS_NAME-I SS_NAME-I O O O O SS_AGE-B SS_AGE-I O O -100
[CLS] ( 28 ##세 , 직장인 , 송파구 근무 ) [SEP]	-100 O SS_AGE-B SS_AGE-I O O O AD_CITY-B O O -100
[CLS] 윈드 ##서 ##핑 하 ##러 ##가 ##서 물놀이 ##하 ##고 앉 ##아 ##있 ##는 23 ##세 어른 ##이 [SEP]	-100 O O O O O O O O O O O O O O SS_AGE-B SS_AGE-I O O -100
[CLS] 이렇게 보 ##니까 정말 나 스물 ##셋 같 ##다 . . . [SEP]	-100 O O O O O SS_AGE-B SS_AGE-I O O O O O -100
[CLS] 스물 한 살 버 ##킷 ##리스트 클리어 [SEP]	-100 SS_AGE-B SS_AGE-I SS_AGE-I O O O O -100
[CLS] 내 나이 만 ##으로 25 ##세 일 ##하 ##기 존나 ##싫 ##다 . . . . [SEP]	-100 O O O O SS_AGE-B SS_AGE-I O O O O O O O O O O -100
[CLS] 나 27 ##세 주 ##린 ##이 . . ☆ 올라가 ##서 보여 ##줄 ##것 ##은 이것 ##밖 ##에 없 ##었 ##다 새우 ##빼 ##기 ##도 했어야 ##했 ##나 . . . [SEP]	-100 O SS_AGE-B SS_AGE-I O O O O O O O O O O O O O O O O O O O O O O O O O O O O -100
[CLS] 26 ##세 영 ##스타 회 ##춘 프로젝트 [SEP]	-100 SS_AGE-B SS_AGE-I O O O O O -100
[CLS] 올해 81 ##세 , 카 ##야 ##바 커피 [SEP]	-100 O SS_AGE-B SS_AGE-I O SS_BRAND-B SS_BRAND-I SS_BRAND-I SS_BRAND-I -100
[CLS] 유영 ##진 ##이 48 ##살이 ##라 ##니 [SEP]	-100 SS_NAME-B SS_NAME-I O SS_AGE-B SS_AGE-I O O -100
[CLS] 김 ##서 ##형 ##님 48 ##세라 ##고 ? 사랑 ##합니다 . [SEP]	-100 SS_NAME-B SS_NAME-I O O SS_AGE-B SS_AGE-I O O O O O -100
[CLS] 김 ##아가 ( 남 , 32 ##세 ) [SEP]	-100 SS_NAME-B SS_NAME-I O O O SS_AGE-B SS_AGE-I O -100
[CLS] 최원 ##호 ( 남 , 42 ##세 ) [SEP]	-100 SS_NAME-B SS_NAME-I O O O SS_AGE-B SS_AGE-I O -100
[CLS] 아직 노 ##는 게 제일 좋 ##은 29 ##살 [SEP]	-100 O O O O O O O SS_AGE-B SS_AGE-I -100
[CLS] 불금 ##에 달 ##고 ##나 만들 ##면 ##서 투 ##닥 ##거리 ##는 27 ##살 남성 세 분 . . [SEP]	-100 O O O O O O O O O O O O SS_AGE-B SS_AGE-I O O O O O -100
[CLS] 내 위주 ##의 사진 , 동안 남친 이래 ##봬 ##도 28 ##세 [SEP]	-100 O O O O O O O O O O SS_AGE-B SS_AGE-I -100
[CLS] 2017 ##년 12 ##월 31 ##일 26 ##세 ##의 마지막 ##날 [SEP]	-100 O O O O O O SS_AGE-B SS_AGE-I O O O -100
[CLS] 행복 ##에 겨 ##워 강아지 ##를 사랑 ##스러운 표정 ##으로 만지 ##고 있 ##는 학교 동생 ( 22 . 내일 군대 ##감 ) [SEP]	-100 O O O O O O O O O O O O O O O O O SS_AGE-B O O O O O -100
[CLS] 스무 살 한은 ##솔 ##입니다 ! [SEP]	-100 SS_AGE-B SS_AGE-I SS_NAME-B SS_NAME-I O O -100
[CLS] 유진 23 ##살이 ##고 라 ##푼 ##젤 18 ##살이 ##래 . . [SEP]	-100 SS_NAME-B SS_AGE-B SS_AGE-I O SS_NAME-B SS_NAME-I SS_NAME-I SS_AGE-B SS_AGE-I O O O -100
[CLS] 엥 ##무 ##슨 ##소리 ##야 95 ##년 ##생 ##이 만 22 ##세라 ##고 . . ? [SEP]	-100 O O O O O SS_AGE-B SS_AGE-I SS_AGE-I O O SS_AGE-B SS_AGE-I O O O O -100
[CLS] 96 ##년 ##생 ! ! ! ! ! 귀엽 ##다 귀엽 ##다 [SEP]	-100 SS_AGE-B SS_AGE-I SS_AGE-I O O O O O O O O O -100
[CLS] 홍대 ##를 접수 ##한 설경 ##구 ( 52 ##세 ) [SEP]	-100 SS_BRAND-B O O O SS_NAME-B SS_NAME-I O SS_AGE-B SS_AGE-I O -100
[CLS] 변덕 ##이 심할 나이 . . . 32 ##살 . . . [SEP]	-100 O O O O O O O SS_AGE-B SS_AGE-I O O O -100
[CLS] 내 나이 ##21 . . 엄청난 위기 ##에 처했 ##음 [SEP]	-100 O O SS_AGE-B O O O O O O O -100
[CLS] 파파 69 ##년 ##생 [UNK] 78 ##년 ##생 ##인 ##데 ##요 . . . . [SEP]	-100 O SS_AGE-B SS_AGE-I SS_AGE-I O SS_AGE-B SS_AGE-I SS_AGE-I O O O O O O O -100
[CLS] 24 ##살 ? 한창 뽀 ##짝 ##뽀 ##짝 ##할 나이 ##잖아요 [SEP]	-100 SS_AGE-B SS_AGE-I O O O O O O O O O -100
[CLS] 제 ##가 03 ##년 ##생 빠 ##는 ##걸 다행 ##으로 여기 ##세요 . [SEP]	-100 O O SS_AGE-B SS_AGE-I SS_AGE-I O O O O O O O O -100
[CLS] 05 ##년 ##생 ##이 ##면 시발 16 ##살 차이 ##잖아 [SEP]	-100 SS_AGE-B SS_AGE-I SS_AGE-I O O O SS_AGE-B SS_AGE-I O O -100
[CLS] 화 ##련 ##빈 ##님 ! 반 ##모 ##하 ##실 ##래요 ! ! ? ? ㅈ [SEP]	-100 SS_NAME-B SS_NAME-I SS_NAME-I O O O O O O O O O O O O -100
[CLS] 저 ##는 01 ##년 ##생 ##이 ##에 ##요 ! [SEP]	-100 O O SS_AGE-B SS_AGE-I SS_AGE-I O O O O -100
[CLS] 포 ##셔 17 ##살 ##인 ##데 바 ##사 ##니 ##오 ##씨 ##발 ##새 ##끼 26 ##살이 ##잖아 ! [SEP]	-100 SS_NAME-B SS_NAME-I SS_AGE-B SS_AGE-I O O SS_NAME-B SS_NAME-I SS_NAME-I SS_NAME-I O O O O SS_AGE-B SS_AGE-I O O -100
[CLS] 개 ##새 ##끼 ##야 ! [SEP]	-100 O O O O O -100
[CLS] 저 ##는 31 ##살이 ##니 아직 응 ##애 ##군 ##요 [SEP]	-100 O O SS_AGE-B SS_AGE-I O O O O O O -100
[CLS] 서른 여덟 ##살이 ##지만 마음 ##은 스무 ##살이 ##야 [SEP]	-100 SS_AGE-B SS_AGE-I SS_AGE-I O O O SS_AGE-B SS_AGE-I O -100
[CLS] 뭐 ? ? 카밀 ##라 카 ##베 ##요 97 ##년 ##생 ! ? ! [SEP]	-100 O O O SS_NAME-B SS_NAME-I SS_NAME-I SS_NAME-I SS_NAME-I SS_AGE-B SS_AGE-I SS_AGE-I O O O -100
[CLS] 황 ##민 ##현 ( 25 / 개신교 ) 의 솔로 ##앨 ##범 적극 응원 ##합니다 . [SEP]	-100 SS_NAME-B SS_NAME-I SS_NAME-I O SS_AGE-B O O O O O O O O O O O -100
[CLS] 병 ##재 이제 만 19 ##세 ##야 [SEP]	-100 SS_NAME-B SS_NAME-I O O SS_AGE-B SS_AGE-I O -100
[CLS] 유 ##덕 ##화가 61 ##년 ##생 ##인 ##데 뭐 어쩌 ##겠 ##어 [SEP]	-100 SS_NAME-B SS_NAME-I SS_NAME-I SS_AGE-B SS_AGE-I SS_AGE-I O O O O O O -100
[CLS] 89 ##년 ##생 ##도 아니 ##고 , 89 ##학 ##번 ##도 아니 ##고 , 89 ##세이 ##십니다 . [SEP]	-100 SS_AGE-B SS_AGE-I SS_AGE-I O O O O O O O O O O O SS_AGE-B SS_AGE-I O O -100
[CLS] 지금 73 ##세 ##가 된 할아버지 ##의 고등학교 ##시 ##절 사진 한 장 . . . [SEP]	-100 O SS_AGE-B SS_AGE-I O O O O O O O O O O O O O -100
[CLS] 74 ##세 ##의 노 ##작 ##가 ##가 있 ##다는 것 ##만 ##으로 ##도 행복 ##하 ##다 . [SEP]	-100 SS_AGE-B SS_AGE-I O O O O O O O O O O O O O O O -100
[CLS] 스물 ##아 ##홉 ##이 됐 ##지만 마음 ##은 스무 ##살이 ##다 [SEP]	-100 SS_AGE-B SS_AGE-I SS_AGE-I O O O O O SS_AGE-B SS_AGE-I O -100
[CLS] 정말 ##ㅋ [SEP]	-100 O O -100
[CLS] 6 ##살 아들 정민 ##이 마가렛 ##트 . [SEP]	-100 SS_AGE-B SS_AGE-I O SS_NAME-B O O O O -100
[CLS] 나이 27 ##에 변 ##성기 ##가 왔 ##나 ; ; ; ; [SEP]	-100 O SS_AGE-B O O O O O O O O O O -100
[CLS] 11 ##년 ##째 치매 老 母 돌보 ##는 67 ##세 아들 [SEP]	-100 O O O O O O O O SS_AGE-B SS_AGE-I O -100
[CLS] 나 ##는 71 ##년 ##생 새우 ##깡 ^ ^ b 제 ##가 한 ##번 먹 ##어 ##보 ##겠 ##습 ##니다 . [SEP]	-100 O O SS_AGE-B SS_AGE-I SS_AGE-I O O O O O O O O O O O O O O O O -100
[CLS] 다 ##휘 ##의 2 ##학 ##년 ##2 ##반 끝자락 무렵 ( 22 ##살 ^ ^ ) . . . [SEP]	-100 SS_NAME-B SS_NAME-I O O O O O O O O O SS_AGE-B SS_AGE-I O O O O O O -100
[CLS] 21 ##살 후 ##용 ##이 , 6 ##살 수원 ##이 . [SEP]	-100 SS_AGE-B SS_AGE-I SS_NAME-B SS_NAME-I O O SS_AGE-B SS_AGE-I SS_NAME-B O O -100
[CLS] 작 ##금 ##엔 나이 서른 ##네 ##살 ##먹 ##은 꽝 ##미 ##남 1 ##인 . . . [SEP]	-100 O O O O SS_AGE-B SS_AGE-I SS_AGE-I O O O O O O O O O O -100
[CLS] 자니 윤 ##씨 ( 80 ##세 ) , 지난 6 ##월 건강 악화 ##로 관광공사 감사 ##를 사임 . [SEP]	-100 SS_NAME-B SS_NAME-I O O SS_AGE-B SS_AGE-I O O O O O O O O O O O O O -100
[CLS] 승리 ##투수 ##는 광주 ##사회 ##인 ##야 ##구 살아 ##있 ##는 전설 김종 ##석 ( 57 ##세 ) [SEP]	-100 O O O O O O O O O O O O SS_NAME-B SS_NAME-I O SS_AGE-B SS_AGE-I O -100
[CLS] 17 ##세 학생 ##의 교육청 앞 ‘ 1 ##인 시위 ’ . . “ 전교조 ##가 싫 ##어요 ” [SEP]	-100 SS_AGE-B SS_AGE-I O O O O O O O O O O O O O O O O O -100
[CLS] 카이 ##스트 외삼촌 ( 37 ##세 , 박사 ) VS 미래 ##과학 ##자 유치원 ##생 송 ##건 ##우 ( 6 ##세 , 유아 ) 자석 ##장난 ##감 ##으로 [UNK] 졌 ##음 ##ㅋㅋㅋ ##ㅋㅋㅋ ##ㅋ [SEP]	-100 SS_BRAND-B SS_BRAND-I O O SS_AGE-B SS_AGE-I O O O O O O O O O SS_AGE-B SS_AGE-I SS_AGE-I O SS_AGE-B SS_AGE-I O O O O O O O O O O O O O -100
[CLS] 결장 ##암 4 ##기 판정 ##을 받 ##은 서른 ##다 ##섯 ##의 여성 신학자 ##가 죽음 앞 ##에 ##서 깨달 ##은 것 ##들 [SEP]	-100 O O O O O O O O SS_AGE-B SS_AGE-I SS_AGE-I O O O O O O O O O O O O -100
[CLS] 프라 ##스틱 화염 ##병 투척 ##한 1 ##인 ##시위 남 ##모 ##씨 ( 74 ##세 ) [SEP]	-100 O O O O O O O O O O O O O SS_AGE-B SS_AGE-I O -100
[CLS] 98 ##년 ##생 ##에 ##게 ##서 되 ##뇌 ##일 ##수록 속 ##으로 [SEP]	-100 SS_AGE-B SS_AGE-I SS_AGE-I O O O O O O O O O -100
[CLS] 숨 ##만 쉬 ##고 63 ##년 ? 내 나이 34 ##살 . . . [SEP]	-100 O O O O O O O O O SS_AGE-B SS_AGE-I O O O -100
[CLS] 초등 ##학교 6 ##학 ##년 때 담임 ##을 맡 ##았 ##던 제자 ##들이 52 ##세 ##가 됐 ##습 ##니다 . [SEP]	-100 O O O O O O O O O O O O O SS_AGE-B SS_AGE-I O O O O O -100
[CLS] 올해 97 ##세 어르신 . [SEP]	-100 O SS_AGE-B SS_AGE-I O O -100
[CLS] 전자 ##여 ##권 ##을 만들 ##어야 한다 해서 찍 ##은 34 ##살 증명 ##사진 . [SEP]	-100 O O O O O O O O O O SS_AGE-B SS_AGE-I O O O -100
[CLS] 후 26 ##살 나의 여름 ##은 굉장히 다 ##사 ##다 ##난 ##한 듯 ##ㅋ 심심 ##할 틈 ##이 [UNK] [SEP]	-100 O SS_AGE-B SS_AGE-I O O O O O O O O O O O O O O O O -100
[CLS] 부산 ##에 ##서 메르스 감염 ##환 ##자 여성 ( 61 ##세 ) 첫 사망자 발생 [SEP]	-100 AD_CITY-B O O O O O O SS_AGE-B O SS_AGE-B SS_AGE-I O O O O -100
[CLS] 34 살 먹 ##은 남 ##정 ##네 ##를 울 ##린 그 음원 ##이 오늘 방송 . . . [SEP]	-100 SS_AGE-B SS_AGE-I O O O O O O O O O O O O O O O O -100
[CLS] ` ` 유 ##남 ##석 후보자 ( 60 · 사법연수원 13 ##기 ) 가 우리 ##법 ##연구 ##회 논란 ##에 대해 ` 정치 ##적 편향 ##성 ##은 없 ##다 ` 고 선 ##을 그 ##었 ##다 . ` ` 고 합니다 . [SEP]	-100 O O SS_NAME-B SS_NAME-I SS_NAME-I O O SS_AGE-B SS_AGE-I SS_BRAND-B O O O O SS_BRAND-B SS_BRAND-I SS_BRAND-I SS_BRAND-I O O O O O O O O O O O O O O O O O O O O O O O O -100
[CLS] 13 ##살 이 ##또 ##또 ##씨 ( 일산 거주 ) 어제 귀 ##염 터 ##짐 ^ ♥ ^ 김 ##다 ##정 또 ##또 ##봐 ##라 ( My l ##ittle br ##o 13 ##y ##r ##s o ##ld ) [SEP]	-100 SS_AGE-B SS_AGE-I SS_NAME-B SS_NAME-I SS_NAME-I O O AD_CITY-B O O O O O O O O O O SS_NAME-B SS_NAME-I SS_NAME-I O O O O O O O O O O SS_AGE-B SS_AGE-I SS_AGE-I SS_AGE-I SS_AGE-I SS_AGE-I O -100
[CLS] 어제 홀로 사시 ##는 92 ##세 ##되 ##신 은퇴 ##권 ##사 ##님 댁 ##에 [SEP]	-100 O O O O SS_AGE-B SS_AGE-I O O O O O O O O -100
[CLS] 주일 ##오 ##후 신앙 ##의 대 ##잇 ##기 세미나 ##에 함께 하여 박창 ##환 ##교 ##수 ##님 ( 91 ##세 ) 의 열강 ##을 들 ##었 ##습 ##니다 . [SEP]	-100 O O O O O O O O O O O O SS_NAME-B SS_NAME-I O O O O SS_AGE-B SS_AGE-I O O O O O O O O O -100
[CLS] 올해 33 ##살 , 학사 ##모 쓴다는 최 ##충 ##일 학교 ##후 ##배 만 ##학 ##도 김현 ##승 ##군 기사 . [SEP]	-100 O SS_AGE-B SS_AGE-I O O O O SS_NAME-B SS_NAME-I SS_NAME-I O O O O O O SS_NAME-B SS_NAME-I O O O -100
[CLS] 물론 79 ##세 ##의 최고령 할아버지 ##도 있 ##었 ##지만 . . . . [SEP]	-100 O SS_AGE-B SS_AGE-I O O O O O O O O O O O -100
